MEASURE,DATA_ITEM,REGION,TSEST,FREQ,TIME_PERIOD,value,latitude,longitude
Current Prices,Goods and services debits,Tasmania,Original,Quarterly,2022-Q4,-700,-42.8821,147.3272
Current Prices,Goods and services debits,Tasmania,Original,Quarterly,2023-Q1,-665,-42.8821,147.3272
Current Prices,Goods and services debits,Tasmania,Original,Quarterly,2023-Q2,-679,-42.8821,147.3272
Current Prices,Goods and services debits,Tasmania,Original,Quarterly,2023-Q3,-721,-42.8821,147.3272
Current Prices,Goods and services debits,Tasmania,Original,Quarterly,2023-Q4,-700,-42.8821,147.3272
Current Prices,Goods and services debits,Tasmania,Original,Quarterly,2024-Q1,-607,-42.8821,147.3272
Current Prices,Goods and services debits,Tasmania,Seasonally Adjusted,Quarterly,2020-Q1,-507,-42.8821,147.3272
Current Prices,Goods and services debits,Tasmania,Seasonally Adjusted,Quarterly,2020-Q2,-305,-42.8821,147.3272
Current Prices,Goods and services debits,Tasmania,Seasonally Adjusted,Quarterly,2020-Q3,-379,-42.8821,147.3272
Current Prices,Goods and services debits,Tasmania,Seasonally Adjusted,Quarterly,2020-Q4,-375,-42.8821,147.3272
Current Prices,Goods and services debits,Tasmania,Seasonally Adjusted,Quarterly,2021-Q1,-341,-42.8821,147.3272
Current Prices,Goods and services debits,Tasmania,Seasonally Adjusted,Quarterly,2021-Q2,-274,-42.8821,147.3272
Current Prices,Goods and services debits,Tasmania,Seasonally Adjusted,Quarterly,2021-Q3,-422,-42.8821,147.3272
Current Prices,Goods and services debits,Tasmania,Seasonally Adjusted,Quarterly,2021-Q4,-556,-42.8821,147.3272
Current Prices,Goods and services debits,Tasmania,Seasonally Adjusted,Quarterly,2022-Q1,-458,-42.8821,147.3272
Current Prices,Goods and services debits,Tasmania,Seasonally Adjusted,Quarterly,2022-Q2,-601,-42.8821,147.3272
Current Prices,Goods and services debits,Tasmania,Seasonally Adjusted,Quarterly,2022-Q3,-702,-42.8821,147.3272
Current Prices,Goods and services debits,Tasmania,Seasonally Adjusted,Quarterly,2022-Q4,-666,-42.8821,147.3272
Current Prices,Goods and services debits,Tasmania,Seasonally Adjusted,Quarterly,2023-Q1,-737,-42.8821,147.3272
Current Prices,Goods and services debits,Tasmania,Seasonally Adjusted,Quarterly,2023-Q2,-676,-42.8821,147.3272
Current Prices,Goods and services debits,Tasmania,Seasonally Adjusted,Quarterly,2023-Q3,-682,-42.8821,147.3272
Current Prices,Goods and services debits,Tasmania,Seasonally Adjusted,Quarterly,2023-Q4,-673,-42.8821,147.3272
Current Prices,Goods and services debits,Tasmania,Seasonally Adjusted,Quarterly,2024-Q1,-673,-42.8821,147.3272
Current Prices,Goods credits,Tasmania,Trend,Quarterly,2020-Q1,984,-42.8821,147.3272
Current Prices,Goods credits,Tasmania,Trend,Quarterly,2020-Q2,954,-42.8821,147.3272
Current Prices,Goods credits,Tasmania,Trend,Quarterly,2020-Q3,1011,-42.8821,147.3272
Current Prices,Goods credits,Tasmania,Trend,Quarterly,2020-Q4,1072,-42.8821,147.3272
Current Prices,Goods credits,Tasmania,Trend,Quarterly,2021-Q1,1129,-42.8821,147.3272
Current Prices,Goods credits,Tasmania,Trend,Quarterly,2021-Q2,1157,-42.8821,147.3272
Current Prices,Goods credits,Tasmania,Trend,Quarterly,2021-Q3,1195,-42.8821,147.3272
Current Prices,Goods credits,Tasmania,Trend,Quarterly,2021-Q4,1290,-42.8821,147.3272
Current Prices,Goods credits,Tasmania,Trend,Quarterly,2022-Q1,1389,-42.8821,147.3272
Current Prices,Goods credits,Tasmania,Trend,Quarterly,2022-Q2,1442,-42.8821,147.3272
Current Prices,Goods credits,Tasmania,Trend,Quarterly,2022-Q3,1415,-42.8821,147.3272
Current Prices,Goods credits,Tasmania,Trend,Quarterly,2022-Q4,1311,-42.8821,147.3272
Current Prices,Goods credits,Tasmania,Trend,Quarterly,2023-Q1,1247,-42.8821,147.3272
Current Prices,Goods credits,Tasmania,Trend,Quarterly,2023-Q2,1236,-42.8821,147.3272
Current Prices,Goods credits,Tasmania,Trend,Quarterly,2023-Q3,1250,-42.8821,147.3272
Current Prices,Goods credits,Tasmania,Trend,Quarterly,2023-Q4,1258,-42.8821,147.3272
Current Prices,Goods credits,Tasmania,Trend,Quarterly,2024-Q1,1249,-42.8821,147.3272
Current Prices,Goods and services credits,Queensland,Trend,Quarterly,2020-Q1,,-27.4698,153.0251
Current Prices,Goods and services credits,Queensland,Trend,Quarterly,2020-Q2,,-27.4698,153.0251
Current Prices,Goods and services credits,Queensland,Trend,Quarterly,2020-Q3,,-27.4698,153.0251
Current Prices,Goods and services credits,Queensland,Trend,Quarterly,2020-Q4,,-27.4698,153.0251
Current Prices,Goods and services credits,Queensland,Trend,Quarterly,2021-Q1,,-27.4698,153.0251
Current Prices,Goods and services credits,Queensland,Trend,Quarterly,2021-Q2,,-27.4698,153.0251
Current Prices,Goods and services credits,Queensland,Trend,Quarterly,2021-Q3,,-27.4698,153.0251
Current Prices,Goods and services credits,Queensland,Trend,Quarterly,2021-Q4,,-27.4698,153.0251
Current Prices,Goods and services credits,Queensland,Trend,Quarterly,2022-Q1,,-27.4698,153.0251
Current Prices,Goods and services credits,Queensland,Trend,Quarterly,2022-Q2,,-27.4698,153.0251
Current Prices,Goods and services credits,Queensland,Trend,Quarterly,2022-Q3,,-27.4698,153.0251
Current Prices,Goods and services credits,Queensland,Trend,Quarterly,2022-Q4,,-27.4698,153.0251
Current Prices,Goods and services credits,Queensland,Trend,Quarterly,2023-Q1,,-27.4698,153.0251
Current Prices,Goods and services credits,Queensland,Trend,Quarterly,2023-Q2,,-27.4698,153.0251
Current Prices,Goods and services credits,Queensland,Trend,Quarterly,2023-Q3,,-27.4698,153.0251
Current Prices,Goods and services credits,Queensland,Trend,Quarterly,2023-Q4,,-27.4698,153.0251
Current Prices,Goods and services credits,Queensland,Trend,Quarterly,2024-Q1,,-27.4698,153.0251
Current Prices,Goods credits,Tasmania,Seasonally Adjusted,Quarterly,2020-Q1,979,-42.8821,147.3272
Current Prices,Goods credits,Tasmania,Seasonally Adjusted,Quarterly,2020-Q2,965,-42.8821,147.3272
Current Prices,Goods credits,Tasmania,Seasonally Adjusted,Quarterly,2020-Q3,967,-42.8821,147.3272
Current Prices,Goods credits,Tasmania,Seasonally Adjusted,Quarterly,2020-Q4,1125,-42.8821,147.3272
Current Prices,Goods credits,Tasmania,Seasonally Adjusted,Quarterly,2021-Q1,1121,-42.8821,147.3272
Current Prices,Goods credits,Tasmania,Seasonally Adjusted,Quarterly,2021-Q2,1143,-42.8821,147.3272
Current Prices,Goods credits,Tasmania,Seasonally Adjusted,Quarterly,2021-Q3,1536,-42.8821,147.3272
Current Prices,Goods credits,Tasmania,Seasonally Adjusted,Quarterly,2021-Q4,1212,-42.8821,147.3272
Current Prices,Goods credits,Tasmania,Seasonally Adjusted,Quarterly,2022-Q1,1436,-42.8821,147.3272
Current Prices,Goods credits,Tasmania,Seasonally Adjusted,Quarterly,2022-Q2,1481,-42.8821,147.3272
Current Prices,Goods credits,Tasmania,Seasonally Adjusted,Quarterly,2022-Q3,1370,-42.8821,147.3272
Current Prices,Goods credits,Tasmania,Seasonally Adjusted,Quarterly,2022-Q4,1354,-42.8821,147.3272
Current Prices,Goods credits,Tasmania,Seasonally Adjusted,Quarterly,2023-Q1,1224,-42.8821,147.3272
Current Prices,Goods credits,Tasmania,Seasonally Adjusted,Quarterly,2023-Q2,1160,-42.8821,147.3272
Current Prices,Goods credits,Tasmania,Seasonally Adjusted,Quarterly,2023-Q3,1369,-42.8821,147.3272
Current Prices,Goods credits,Tasmania,Seasonally Adjusted,Quarterly,2023-Q4,1193,-42.8821,147.3272
Current Prices,Goods credits,Tasmania,Seasonally Adjusted,Quarterly,2024-Q1,1253,-42.8821,147.3272
Current Prices,Goods credits,Victoria,Original,Quarterly,2020-Q1,7688,-37.8136,144.9631
Current Prices,Goods credits,Victoria,Original,Quarterly,2020-Q2,7403,-37.8136,144.9631
Current Prices,Goods credits,Victoria,Original,Quarterly,2020-Q3,6414,-37.8136,144.9631
Current Prices,Goods credits,Victoria,Original,Quarterly,2020-Q4,6756,-37.8136,144.9631
Current Prices,Goods credits,Victoria,Original,Quarterly,2021-Q1,6925,-37.8136,144.9631
Current Prices,Goods credits,Victoria,Original,Quarterly,2021-Q2,7736,-37.8136,144.9631
Current Prices,Goods credits,Victoria,Original,Quarterly,2021-Q3,8095,-37.8136,144.9631
Current Prices,Goods credits,Victoria,Original,Quarterly,2021-Q4,8130,-37.8136,144.9631
Current Prices,Goods credits,Victoria,Original,Quarterly,2022-Q1,8660,-37.8136,144.9631
Current Prices,Goods credits,Victoria,Original,Quarterly,2022-Q2,9577,-37.8136,144.9631
Current Prices,Goods credits,Victoria,Original,Quarterly,2022-Q3,9913,-37.8136,144.9631
Current Prices,Goods credits,Victoria,Original,Quarterly,2022-Q4,9211,-37.8136,144.9631
Current Prices,Goods credits,Victoria,Original,Quarterly,2023-Q1,8865,-37.8136,144.9631
Current Prices,Goods credits,Victoria,Original,Quarterly,2023-Q2,9275,-37.8136,144.9631
Current Prices,Goods credits,Victoria,Original,Quarterly,2023-Q3,9200,-37.8136,144.9631
Current Prices,Goods credits,Victoria,Original,Quarterly,2023-Q4,9083,-37.8136,144.9631
Current Prices,Goods credits,Victoria,Original,Quarterly,2024-Q1,9331,-37.8136,144.9631
Current Prices,Services credits,Western Australia,Seasonally Adjusted,Quarterly,2020-Q1,1711,-31.9505,115.8605
Current Prices,Services credits,Western Australia,Seasonally Adjusted,Quarterly,2020-Q2,1133,-31.9505,115.8605
Current Prices,Services credits,Western Australia,Seasonally Adjusted,Quarterly,2020-Q3,981,-31.9505,115.8605
Current Prices,Services credits,Western Australia,Seasonally Adjusted,Quarterly,2020-Q4,1219,-31.9505,115.8605
Current Prices,Services credits,Western Australia,Seasonally Adjusted,Quarterly,2021-Q1,902,-31.9505,115.8605
Current Prices,Services credits,Western Australia,Seasonally Adjusted,Quarterly,2021-Q2,1008,-31.9505,115.8605
Current Prices,Services credits,Western Australia,Seasonally Adjusted,Quarterly,2021-Q3,1005,-31.9505,115.8605
Current Prices,Services credits,Western Australia,Seasonally Adjusted,Quarterly,2021-Q4,1015,-31.9505,115.8605
Current Prices,Services credits,Western Australia,Seasonally Adjusted,Quarterly,2022-Q1,863,-31.9505,115.8605
Current Prices,Services credits,Western Australia,Seasonally Adjusted,Quarterly,2022-Q2,1217,-31.9505,115.8605
Current Prices,Services credits,Western Australia,Seasonally Adjusted,Quarterly,2022-Q3,1451,-31.9505,115.8605
Current Prices,Services credits,Western Australia,Seasonally Adjusted,Quarterly,2022-Q4,1774,-31.9505,115.8605
Current Prices,Services credits,Western Australia,Seasonally Adjusted,Quarterly,2023-Q1,2034,-31.9505,115.8605
Current Prices,Services credits,Western Australia,Seasonally Adjusted,Quarterly,2023-Q2,2258,-31.9505,115.8605
Current Prices,Services credits,Western Australia,Seasonally Adjusted,Quarterly,2023-Q3,2160,-31.9505,115.8605
Current Prices,Services credits,Western Australia,Seasonally Adjusted,Quarterly,2023-Q4,2073,-31.9505,115.8605
Current Prices,Services credits,Western Australia,Seasonally Adjusted,Quarterly,2024-Q1,1971,-31.9505,115.8605
Current Prices,Goods debits,Queensland,Trend,Quarterly,2020-Q1,-12593,-27.4698,153.0251
Current Prices,Goods debits,Queensland,Trend,Quarterly,2020-Q2,-12386,-27.4698,153.0251
Current Prices,Goods debits,Queensland,Trend,Quarterly,2020-Q3,-12434,-27.4698,153.0251
Current Prices,Goods debits,Queensland,Trend,Quarterly,2020-Q4,-12767,-27.4698,153.0251
Current Prices,Goods debits,Queensland,Trend,Quarterly,2021-Q1,-13234,-27.4698,153.0251
Current Prices,Goods debits,Queensland,Trend,Quarterly,2021-Q2,-13836,-27.4698,153.0251
Current Prices,Goods debits,Queensland,Trend,Quarterly,2021-Q3,-14506,-27.4698,153.0251
Current Prices,Goods debits,Queensland,Trend,Quarterly,2021-Q4,-15543,-27.4698,153.0251
Current Prices,Goods debits,Queensland,Trend,Quarterly,2022-Q1,-16954,-27.4698,153.0251
Current Prices,Goods debits,Queensland,Trend,Quarterly,2022-Q2,-18361,-27.4698,153.0251
Current Prices,Goods debits,Queensland,Trend,Quarterly,2022-Q3,-19274,-27.4698,153.0251
Current Prices,Goods debits,Queensland,Trend,Quarterly,2022-Q4,-19316,-27.4698,153.0251
Current Prices,Goods debits,Queensland,Trend,Quarterly,2023-Q1,-18878,-27.4698,153.0251
Current Prices,Goods debits,Queensland,Trend,Quarterly,2023-Q2,-18556,-27.4698,153.0251
Current Prices,Goods debits,Queensland,Trend,Quarterly,2023-Q3,-18737,-27.4698,153.0251
Current Prices,Goods debits,Queensland,Trend,Quarterly,2023-Q4,-19185,-27.4698,153.0251
Current Prices,Goods debits,Queensland,Trend,Quarterly,2024-Q1,-19709,-27.4698,153.0251
Current Prices,Goods and services debits,New South Wales,Trend,Quarterly,2020-Q1,,-33.8688,151.2093
Current Prices,Goods and services debits,New South Wales,Trend,Quarterly,2020-Q2,,-33.8688,151.2093
Current Prices,Goods and services debits,New South Wales,Trend,Quarterly,2020-Q3,,-33.8688,151.2093
Current Prices,Goods and services debits,New South Wales,Trend,Quarterly,2020-Q4,,-33.8688,151.2093
Current Prices,Goods and services debits,New South Wales,Trend,Quarterly,2021-Q1,,-33.8688,151.2093
Current Prices,Goods and services debits,New South Wales,Trend,Quarterly,2021-Q2,,-33.8688,151.2093
Current Prices,Goods and services debits,New South Wales,Trend,Quarterly,2021-Q3,,-33.8688,151.2093
Current Prices,Goods and services debits,New South Wales,Trend,Quarterly,2021-Q4,,-33.8688,151.2093
Current Prices,Goods and services debits,New South Wales,Trend,Quarterly,2022-Q1,,-33.8688,151.2093
Current Prices,Goods and services debits,New South Wales,Trend,Quarterly,2022-Q2,,-33.8688,151.2093
Current Prices,Goods and services debits,New South Wales,Trend,Quarterly,2022-Q3,,-33.8688,151.2093
Current Prices,Goods and services debits,New South Wales,Trend,Quarterly,2022-Q4,,-33.8688,151.2093
Current Prices,Goods and services debits,New South Wales,Trend,Quarterly,2023-Q1,,-33.8688,151.2093
Current Prices,Goods and services debits,New South Wales,Trend,Quarterly,2023-Q2,,-33.8688,151.2093
Current Prices,Goods and services debits,New South Wales,Trend,Quarterly,2023-Q3,,-33.8688,151.2093
Current Prices,Goods and services debits,New South Wales,Trend,Quarterly,2023-Q4,,-33.8688,151.2093
Current Prices,Goods and services debits,New South Wales,Trend,Quarterly,2024-Q1,,-33.8688,151.2093
Current Prices,Services debits,Western Australia,Original,Quarterly,2020-Q1,-2419,-31.9505,115.8605
Current Prices,Services debits,Western Australia,Original,Quarterly,2020-Q2,-974,-31.9505,115.8605
Current Prices,Services debits,Western Australia,Original,Quarterly,2020-Q3,-910,-31.9505,115.8605
Current Prices,Services debits,Western Australia,Original,Quarterly,2020-Q4,-1176,-31.9505,115.8605
Current Prices,Services debits,Western Australia,Original,Quarterly,2021-Q1,-914,-31.9505,115.8605
Current Prices,Services debits,Western Australia,Original,Quarterly,2021-Q2,-958,-31.9505,115.8605
Current Prices,Services debits,Western Australia,Original,Quarterly,2021-Q3,-1214,-31.9505,115.8605
Current Prices,Services debits,Western Australia,Original,Quarterly,2021-Q4,-1307,-31.9505,115.8605
Current Prices,Services debits,Western Australia,Original,Quarterly,2022-Q1,-1577,-31.9505,115.8605
Current Prices,Services debits,Western Australia,Original,Quarterly,2022-Q2,-2046,-31.9505,115.8605
Current Prices,Services debits,Western Australia,Original,Quarterly,2022-Q3,-2736,-31.9505,115.8605
Current Prices,Services debits,Western Australia,Original,Quarterly,2022-Q4,-2866,-31.9505,115.8605
Current Prices,Services debits,Western Australia,Original,Quarterly,2023-Q1,-2771,-31.9505,115.8605
Current Prices,Services debits,Western Australia,Original,Quarterly,2023-Q2,-3273,-31.9505,115.8605
Current Prices,Services debits,Western Australia,Original,Quarterly,2023-Q3,-4033,-31.9505,115.8605
Current Prices,Services debits,Western Australia,Original,Quarterly,2023-Q4,-3681,-31.9505,115.8605
Current Prices,Services debits,Western Australia,Original,Quarterly,2024-Q1,-3396,-31.9505,115.8605
Current Prices,Goods debits,Queensland,Seasonally Adjusted,Quarterly,2020-Q1,-12419,-27.4698,153.0251
Current Prices,Goods debits,Queensland,Seasonally Adjusted,Quarterly,2020-Q2,-10535,-27.4698,153.0251
Current Prices,Goods debits,Queensland,Seasonally Adjusted,Quarterly,2020-Q3,-11977,-27.4698,153.0251
Current Prices,Goods debits,Queensland,Seasonally Adjusted,Quarterly,2020-Q4,-12843,-27.4698,153.0251
Current Prices,Goods debits,Queensland,Seasonally Adjusted,Quarterly,2021-Q1,-13600,-27.4698,153.0251
Current Prices,Goods debits,Queensland,Seasonally Adjusted,Quarterly,2021-Q2,-13482,-27.4698,153.0251
Current Prices,Goods debits,Queensland,Seasonally Adjusted,Quarterly,2021-Q3,-14583,-27.4698,153.0251
Current Prices,Goods debits,Queensland,Seasonally Adjusted,Quarterly,2021-Q4,-15650,-27.4698,153.0251
Current Prices,Goods debits,Queensland,Seasonally Adjusted,Quarterly,2022-Q1,-16594,-27.4698,153.0251
Current Prices,Goods debits,Queensland,Seasonally Adjusted,Quarterly,2022-Q2,-18496,-27.4698,153.0251
Current Prices,Goods debits,Queensland,Seasonally Adjusted,Quarterly,2022-Q3,-19595,-27.4698,153.0251
Current Prices,Goods debits,Queensland,Seasonally Adjusted,Quarterly,2022-Q4,-19358,-27.4698,153.0251
